price_a,price_b,fee,slippage,profit_margin,label
14661.78022267,14655.72055746,0.0124,0.3878,-0.004397697104446418,Loss
2336.99142025,2327.65296597,0.0677,0.2153,-0.00680666719776154,Loss
4608.66789,4603.63355007,0.0599,0.4574,-0.006233119430701828,Loss
21155.04661452,21069.51320056,0.0437,0.0804,-0.0052776187799700326,Loss
40513.07747785,40400.43985947,0.0604,0.4704,-0.008045572112017618,Loss
34619.17761561,34521.27919796,0.0493,0.2804,-0.00610473931927628,Loss
27974.43460638,27979.36825307,0.0672,0.2652,-0.0031372092211303143,Loss
12335.68977349,12294.41945633,0.071,0.4545,-0.008555642808991789,Loss
14873.55587213,14914.67643945,0.045,0.4004,-0.001681832823087428,Neutral
12567.50197726,12618.12784522,0.0945,0.208,0.0010002900164715527,Neutral
44420.1098831,44527.09856511,0.0595,0.1794,1.9517473375413103e-05,Neutral
19082.44111418,19148.18829284,0.028,0.1935,0.001227708716211815,Neutral
2776.65332041,2770.00591315,0.0504,0.4521,-0.007381941474492317,Loss
35537.89499847,35705.54064842,0.07,0.4195,-0.00017675772994695928,Neutral
47750.9362748,47784.02794044,0.0416,0.2378,-0.002095140589834221,Loss
16073.95223338,16061.60707409,0.0152,0.0785,-0.0017034265331013604,Neutral
41606.22333236,41656.02773355,0.0988,0.4416,-0.004184345690142271,Loss
46679.42636066,46527.40182711,0.0231,0.4215,-0.007668683136020792,Loss
2008.13574791,2016.05787294,0.047,0.2109,0.0013625008029097088,Neutral
3217.90373434,3218.99690867,0.0293,0.3683,-0.0036218830991333498,Loss
1193.89214531,1195.95596588,0.0915,0.3033,-0.002210623369396876,Loss
15096.21997861,15033.34571445,0.067,0.1877,-0.006694849382562001,Loss
12203.42165566,12198.09335717,0.0667,0.4295,-0.005371967617610961,Loss
30479.09658516,30438.89861057,0.0918,0.2032,-0.004256314151369756,Loss
38130.03899602,38056.58627437,0.0516,0.1491,-0.003925495685131668,Loss
20522.62877414,20427.31187747,0.0825,0.2368,-0.00781253252645445,Loss
9921.15252395,9924.46046858,0.0761,0.1618,-0.002040721700541991,Loss
5743.28317198,5746.55608833,0.0902,0.2528,-0.002850354751216577,Loss
11130.60204063,11185.89983959,0.087,0.284,0.0012534367192051053,Neutral
21682.08454127,21723.16413602,0.0786,0.4054,-0.002931180002572574,Loss
16899.73406428,16918.9804356,0.0679,0.3451,-0.0029788409264644286,Loss
24392.07023662,24320.23429942,0.0305,0.3493,-0.0067175396847951084,Loss
49362.17405554,49601.70166019,0.0997,0.4271,-0.0004133698726007177,Neutral
26416.84671487,26421.98567617,0.042,0.348,-0.003691071335057921,Loss
1640.90980694,1647.11897178,0.0774,0.0546,0.0024607287597055104,Profitable
43874.03074292,44055.36475387,0.0377,0.1891,0.001860839830600396,Neutral
38127.78311824,38040.06254957,0.089,0.3933,-0.007089506733325799,Loss
16380.89874803,16364.34201054,0.0323,0.1606,-0.002934074547150423,Loss
1101.15113738,1102.00813092,0.0554,0.0183,4.1240191104383605e-05,Neutral
5107.53744742,5082.74376954,0.0909,0.2782,-0.008513906272842637,Loss
35023.71914308,34944.14063248,0.0398,0.4401,-0.0070373596418684785,Loss
33807.66486578,33760.37037911,0.0534,0.2631,-0.00454952867296836,Loss
40363.35138139,40300.80278267,0.0957,0.1259,-0.0037573121829902385,Loss
49134.00080417,49259.7225368,0.0696,0.1236,0.0006255436492123469,Neutral
2821.01408111,2823.34745783,0.016,0.2325,-0.0016537493223576164,Neutral
44758.49894281,44883.76330581,0.0567,0.2092,0.00013930171396554965,Neutral
19408.22556302,19339.06677637,0.0438,0.2053,-0.006039331071867068,Loss
44266.94220875,44153.80765323,0.0478,0.452,-0.0075161687812230005,Loss
42500.36820001,42674.71404575,0.0523,0.3099,0.00047848657580321015,Neutral
21160.80701637,21105.15042271,0.0197,0.3651,-0.006453341034575057,Loss
31918.6621058,32025.12390998,0.0725,0.1372,0.0012358178447674395,Neutral
42757.5807215,42722.34335207,0.0204,0.0394,-0.0014212698936379962,Neutral
33691.01823491,33652.78261575,0.0195,0.1587,-0.0029117019252278245,Loss
28430.58416862,28354.31100593,0.0769,0.1757,-0.005195661390380286,Loss
42537.80052249,42360.35008155,0.0553,0.2578,-0.007279801119178328,Loss
29054.82764718,28986.46516531,0.0146,0.2969,-0.005450899038215975,Loss
24668.40282864,24654.84346659,0.0496,0.0907,-0.0019499294277515033,Neutral
29962.94783277,29842.48733106,0.0693,0.2107,-0.006801271875744412,Loss
7782.44309868,7792.26505977,0.0794,0.3172,-0.0026932520153495594,Loss
44558.61841235,44403.54047488,0.0384,0.0102,-0.003964386275671541,Loss
15699.08253197,15772.77302529,0.0339,0.4978,-0.0006197683948530355,Neutral
11970.66569701,11999.31484808,0.0303,0.2697,-0.000604905594755555,Neutral
34518.871229,34378.46487523,0.0483,0.3044,-0.00756783273464233,Loss
33645.86840404,33482.84706813,0.0727,0.0932,-0.006493438510761692,Loss
3948.96658049,3950.97349834,0.014,0.3185,-0.0028074517929976136,Loss
24535.48655051,24594.31220803,0.0925,0.2721,-0.0012438902508186257,Neutral
10372.86092674,10414.23795928,0.0961,0.1412,0.0016121445245968365,Neutral
16370.3361702,16387.51158472,0.0718,0.3733,-0.0033867464943924553,Loss
29601.72764036,29648.79806305,0.0939,0.2977,-0.0023168032253500313,Loss
11930.10044315,11932.08009282,0.0831,0.3427,-0.0040747124892479706,Loss
36507.98072294,36431.23427705,0.0223,0.3441,-0.005745132545373396,Loss
21499.52272589,21414.40516575,0.0942,0.3148,-0.008016257677692892,Loss
17828.37026791,17915.05203655,0.0628,0.2165,0.0020632503769561403,Profitable
38243.79864708,38150.05180648,0.0474,0.3393,-0.006293956484568126,Loss
24477.56592723,24588.50656012,0.0487,0.3792,0.0002522598339924738,Neutral
7493.71629428,7500.6893699,0.0489,0.4613,-0.0041503021248376175,Loss
39519.82844053,39400.53785189,0.0424,0.4359,-0.007764362711355018,Loss
8422.94459852,8442.32763185,0.0882,0.3709,-0.0022793174627541934,Loss
46340.6012414,46172.38205961,0.0486,0.2047,-0.006147488817545033,Loss
19513.33546998,19490.50410644,0.0149,0.102,-0.002336307857142031,Loss
2913.42303323,2901.40123424,0.0963,0.1362,-0.006436383985138207,Loss
34588.34344434,34723.76157361,0.0386,0.1532,0.001993314576721102,Neutral
31699.83117065,31776.08096537,0.089,0.1664,-0.00014825225280314677,Neutral
28494.4841137,28605.11484508,0.0752,0.2204,0.0009238007181352416,Neutral
43110.05437775,42907.54324516,0.0203,0.4269,-0.009128714711827154,Loss
49148.42901306,48922.90958841,0.0245,0.3293,-0.00809788748046169,Loss
27708.47302326,27583.63453258,0.0817,0.1297,-0.0066054626258663825,Loss
19261.17585421,19188.84297299,0.0153,0.461,-0.008477991365029655,Loss
39588.32810794,39611.12149288,0.0207,0.441,-0.004022667114838268,Loss
14916.65090476,14914.47845016,0.085,0.1794,-0.002782283211605745,Loss
10777.9777129,10802.45133775,0.056,0.4708,-0.002981586428426393,Loss
20477.31131155,20561.73848463,0.0905,0.1184,0.0020297217491506586,Profitable
13702.76937266,13743.05391884,0.0566,0.214,0.0002332523626751693,Neutral
20193.09468686,20144.88617616,0.0445,0.2828,-0.005641910081730022,Loss
40175.07077416,40261.60116604,0.0602,0.3401,-0.0018417943304182747,Neutral
7864.17388359,7887.56669488,0.0311,0.3795,-0.0011267684461612674,Neutral
22110.34117154,22173.86363446,0.0998,0.4494,-0.002604719631362604,Loss
25555.894361,25644.99592446,0.0812,0.4575,-0.0018902803647988034,Neutral
40747.81194382,40789.543781,0.0641,0.1712,-0.0013257313987820112,Neutral
5604.23142413,5586.54564269,0.0109,0.465,-0.00787730262236639,Loss
19840.90132913,19816.59554084,0.0737,0.3932,-0.005866643125642287,Loss
16821.23840996,16899.44790514,0.031,0.038,0.003956719165540216,Profitable
15170.58111383,15158.97662718,0.0515,0.0123,-0.0014020390611441907,Neutral
46998.90651339,47022.55652209,0.0888,0.0924,-0.0013064293681515164,Neutral
27918.31165225,27928.05995239,0.0205,0.0769,-0.0006242197440592342,Neutral
39084.48108306,39085.4284768,0.088,0.3055,-0.003895431836007984,Loss
9716.17973114,9690.65478933,0.0367,0.3955,-0.0069191507665694,Loss
44131.155363,44254.28654742,0.0105,0.2304,0.00038020330210784673,Neutral
24205.12857932,24176.84912029,0.0684,0.1228,-0.003074446747987311,Loss
30332.42467258,30370.11907998,0.0453,0.1689,-0.0008973678402246953,Neutral
25179.47105678,25256.01116214,0.0666,0.1366,0.001005738437672983,Neutral
15702.92394091,15709.60595708,0.0695,0.3999,-0.004248530521644705,Loss
17374.19407969,17345.45313601,0.0762,0.3575,-0.005965359995367823,Loss
44277.03425756,44131.86330542,0.0916,0.1327,-0.005509338937339233,Loss
18176.51661947,18248.02638307,0.0964,0.2762,0.00020741133610274745,Neutral
31078.35634589,31110.24922875,0.0271,0.4684,-0.003909420020954429,Loss
17612.57865808,17531.52648596,0.0278,0.0991,-0.005863507265467603,Loss
31085.6709416,31029.50226444,0.0168,0.0532,-0.0025051457010842695,Loss
34131.22452664,34148.80368741,0.0167,0.4978,-0.0046062545244829585,Loss
45608.5506118,45663.78192583,0.074,0.1084,-0.0006118979472835833,Neutral
45200.70357126,45223.71167608,0.0968,0.0217,-0.0006751789685087408,Neutral
3670.56694494,3659.74877958,0.069,0.167,-0.005294778007308535,Loss
7361.27998134,7331.855994,0.0112,0.0129,-0.004237108081025774,Loss
9723.43393029,9766.41877327,0.0794,0.287,0.0007539845654088871,Neutral
47321.19047709,47357.72633784,0.0291,0.0533,-5.1874803692261984e-05,Neutral
41948.89309689,42143.83698486,0.0735,0.3856,5.591924479548504e-05,Neutral
17507.28714482,17495.37706701,0.0342,0.3319,-0.004325457096958878,Loss
18056.1262421,18106.79438025,0.0794,0.1659,0.0003522825001276071,Neutral
25693.6705932,25745.8514114,0.0251,0.4799,-0.0030039478656290752,Loss
16549.00051807,16531.86120283,0.0234,0.2901,-0.0041576365269602586,Loss
33182.64661706,33205.17056494,0.0775,0.2737,-0.0028232976170194774,Loss
26627.43577448,26518.44475792,0.0375,0.2529,-0.006976923857617582,Loss
20877.47753539,20973.18714588,0.0227,0.2071,0.0022811054499517346,Profitable
30946.53016389,30867.1066691,0.0346,0.3449,-0.0063374244350924815,Loss
16933.41883614,17007.14764284,0.0253,0.2554,0.0015427110127797616,Neutral
44665.73056023,44608.85336842,0.0941,0.3055,-0.0052484239511331535,Loss
13834.42101143,13902.07681208,0.0284,0.3051,0.001550226246536455,Neutral
46769.13931877,46625.85319942,0.0732,0.326,-0.0070276351440503445,Loss
26194.30744843,26108.81543234,0.0834,0.2057,-0.006137021048872667,Loss
20746.94957658,20765.64384656,0.0245,0.3097,-0.002432808417017339,Loss
22956.40224832,23069.66311982,0.0382,0.476,-0.00020719670847258617,Neutral
15764.95252737,15786.88320385,0.0855,0.0122,0.0004136990522663605,Neutral
31580.73778195,31692.5147912,0.0385,0.0561,0.002590953579229862,Profitable
22196.74329593,22193.99213143,0.0829,0.2913,-0.003851532078251096,Loss
5537.78521014,5554.42936917,0.0981,0.0582,0.001440311197774109,Neutral
17220.81952357,17302.99824559,0.0318,0.1724,0.0027244929852833877,Profitable
15784.76884066,15719.5035419,0.0288,0.3809,-0.008198113282352452,Loss
48266.50970671,48155.58856013,0.0902,0.3818,-0.006985127723855161,Loss
6220.09471655,6250.51975468,0.0384,0.4876,-0.00036666062037008895,Neutral
29661.2195112,29635.14530191,0.0782,0.0851,-0.0025079718204372094,Loss
8724.44951365,8697.57265689,0.0576,0.3001,-0.006633906917053865,Loss
15506.40499688,15578.20581906,0.0292,0.3476,0.0008591603931301261,Neutral
47716.31990504,47695.43075034,0.0649,0.1284,-0.002366204119151384,Loss
44204.54962046,44345.66011729,0.0146,0.0233,0.0028121507888798367,Profitable
19947.32425379,19869.98360828,0.0106,0.1403,-0.005378128515911073,Loss
39811.1288465,39972.40717707,0.0959,0.2441,0.0006488804058433029,Neutral
37667.60884174,37530.35585735,0.016,0.4304,-0.008071761055956606,Loss
14393.98887016,14340.32584164,0.0611,0.4853,-0.009142202488012936,Loss
32418.21312176,32439.07127338,0.0748,0.178,-0.001879839335791195,Neutral
25365.68222933,25443.19253733,0.0428,0.0645,0.0019805903125504768,Neutral
30312.1902614,30340.80078615,0.0441,0.4511,-0.003988387497672226,Loss
282.9349839,282.31855184,0.0968,0.4939,-0.008038223903793325,Loss
2549.08151586,2541.09812008,0.0773,0.331,-0.0071855329803359146,Loss
4047.89366917,4044.33419619,0.0169,0.1881,-0.002923346684973674,Loss
23248.43163795,23197.56266051,0.0193,0.0434,-0.00281329666992227,Loss
44321.39187346,44271.07231639,0.0983,0.0942,-0.0030544535890603373,Loss
24786.02787122,24679.22904431,0.0536,0.312,-0.00793581852102872,Loss
6768.85135557,6752.26026385,0.0705,0.4281,-0.007400196733650452,Loss
39879.83848723,39701.68586954,0.0647,0.3272,-0.008353497827708464,Loss
45388.69298732,45222.32824923,0.0182,0.0831,-0.004673600050035038,Loss
15322.36368445,15367.90604359,0.0603,0.3371,-0.0009977546613981771,Neutral
46357.68656012,46587.80908572,0.078,0.422,-3.575715761652926e-05,Neutral
9392.85490359,9410.02123113,0.0565,0.3122,-0.0018525753125820683,Neutral
46854.05971494,46940.77331151,0.0221,0.19,-0.00026971111908234816,Neutral
49559.01983355,49685.18117574,0.0613,0.2045,-0.00011202352116464319,Neutral
3852.94005095,3858.70177226,0.0388,0.3984,-0.002864069268046733,Loss
6250.63917324,6264.98414967,0.0211,0.0929,0.0011536463714574,Neutral
15239.08377437,15182.65557869,0.061,0.1818,-0.0061160104536103245,Loss
15240.72644838,15238.48892692,0.0594,0.0551,-0.001290334562245457,Neutral
45656.42242644,45670.41593686,0.0892,0.4393,-0.004952330940354876,Loss
2309.42818105,2313.97807426,0.0833,0.2678,-0.0015354705333089933,Neutral
1822.87244036,1826.04190279,0.092,0.1515,-0.0006945899568704821,Neutral
36901.03183903,36952.43047921,0.0587,0.3127,-0.0023125331231464586,Loss
19662.04798829,19661.24789615,0.018,0.3774,-0.003978959402196007,Loss
4925.27324918,4908.7927451,0.0563,0.1316,-0.005215310028050804,Loss
10728.50732174,10702.79018445,0.0529,0.2652,-0.005560396754971811,Loss
32512.26446667,32460.6084021,0.0433,0.1803,-0.0038162845897195684,Loss
21612.50305712,21698.76261924,0.0526,0.3335,0.0001296872437038154,Neutral
5978.59575024,5958.45367722,0.0211,0.4628,-0.008168503378147281,Loss
43535.29861389,43318.75684207,0.0422,0.3344,-0.008707144498132445,Loss
39839.88961411,39905.57026717,0.0596,0.3581,-0.0025178675298811568,Loss
39945.11589569,40105.76862693,0.0905,0.3146,-2.9045682380463754e-05,Neutral
2035.23593485,2033.28809205,0.0826,0.4553,-0.006302160626982348,Loss
2597.56950732,2607.273608,0.0711,0.148,0.0015414613537907283,Neutral
41547.08139952,41718.77947508,0.0272,0.4174,-0.0003119982466261588,Neutral
319.73627837,321.1344908,0.0594,0.0856,0.002918785540269151,Profitable
17340.46759883,17268.17996476,0.0572,0.458,-0.009272950372096569,Loss
41867.98173565,41937.21404294,0.0343,0.1507,-0.00019605133265286859,Neutral
42605.59409631,42527.84445299,0.0177,0.2119,-0.00411142951991236,Loss
11230.44609053,11230.69331293,0.043,0.2062,-0.002463846507686575,Loss
22147.87647314,22226.04927675,0.0562,0.2704,0.0002627265300823433,Neutral
6870.4232881,6868.26540046,0.0474,0.0545,-0.00133172662299158,Neutral
22495.05555394,22499.77493558,0.0366,0.087,-0.0010249367796082434,Neutral
2763.82460961,2762.82839707,0.0549,0.4288,-0.005172428056286211,Loss
10004.77934767,10045.63170999,0.0816,0.4842,-0.0015658557001644669,Neutral
26856.20594557,26739.06852027,0.0687,0.289,-0.007910356688571209,Loss
8535.51054892,8550.75625565,0.0462,0.0694,0.0006294229216982443,Neutral
23986.65131814,24037.33693682,0.0151,0.4045,-0.00207422050990387,Loss
360.14735697,358.34839768,0.085,0.1029,-0.006861172391590651,Loss
14578.21032834,14628.76628775,0.0828,0.1579,0.0010583651238516543,Neutral
5696.2781825,5708.88711571,0.0649,0.2257,-0.0006904546619576729,Neutral
9326.0853942,9300.62713727,0.0699,0.1028,-0.004449106637502034,Loss
31101.2454388,31063.91612034,0.0553,0.4266,-0.005990383903318397,Loss
25927.36076975,25979.09944317,0.0539,0.2868,-0.0014066833239539476,Neutral
31411.64247278,31376.16855935,0.0542,0.2983,-0.004637974874527255,Loss
12495.04412329,12481.02498613,0.0214,0.389,-0.00520461605839615,Loss
47924.24977333,48057.95806611,0.0436,0.1579,0.0007734339334764847,Neutral
46975.38274124,47107.74941047,0.0774,0.4603,-0.0025455247253381398,Loss
10380.72506225,10423.49035447,0.0237,0.473,-0.0008431295940271729,Neutral
35426.69740567,35472.36700686,0.0453,0.355,-0.0027030501766845917,Loss
37059.68201526,36892.09772881,0.0263,0.424,-0.00898455346724432,Loss
10842.32555143,10836.75636537,0.0235,0.2657,-0.00339583161061201,Loss
47086.02552155,46914.13840301,0.0916,0.1864,-0.006412663924854416,Loss
34467.834295,34526.74738276,0.0696,0.0705,0.00030778809334289963,Neutral
24153.82880523,24213.23481139,0.0847,0.1813,-0.00019998195001035067,Neutral
33165.1192132,33216.11460114,0.0804,0.3302,-0.0025578762344383695,Loss
8392.46063295,8411.39477134,0.0373,0.4425,-0.002529773116051831,Loss
48194.10671987,48129.61336601,0.0847,0.3577,-0.005736820312074081,Loss
40836.24537239,40682.00985668,0.0871,0.1372,-0.00600645447325832,Loss
15049.62216436,14981.84865912,0.0626,0.0274,-0.0053984773677670525,Loss
4426.3942765,4407.12467362,0.0942,0.2083,-0.00735608864973314,Loss
45871.84717765,45947.40545185,0.0336,0.1618,-0.0003062415516259709,Neutral
7685.13301651,7713.35089959,0.0147,0.4202,-0.0006743179213922945,Neutral
40402.723772,40568.77775617,0.0676,0.4837,-0.001395337466214813,Neutral
10040.64580964,10020.57552435,0.038,0.1725,-0.004095283251329844,Loss
27717.90921969,27788.0470679,0.0804,0.0762,0.0009629083465141256,Neutral
6726.86856019,6712.21600021,0.0744,0.0819,-0.0037353757127183496,Loss
1834.06543412,1840.61510212,0.0249,0.1685,0.001633960055873998,Neutral
16261.65401364,16252.78477571,0.0901,0.4489,-0.0059035877687867245,Loss
30821.95351738,30771.70133347,0.0684,0.0139,-0.00245138481045555,Loss
40755.90260069,40774.32703882,0.019,0.4998,-0.0047114888265618006,Loss
2873.34506859,2885.63379488,0.0545,0.4035,-0.0003018162544187346,Neutral
23173.77523692,23181.33194435,0.0706,0.0825,-0.001203069349522347,Neutral
2345.89339549,2336.65786784,0.0428,0.3694,-0.00802580906447527,Loss
24971.26537823,25041.02205209,0.0723,0.1732,0.0003376488076232581,Neutral
34170.48851337,34333.57483973,0.0863,0.21,0.0018043780883705773,Neutral
41301.23896619,41208.51189514,0.046,0.3694,-0.006372668115756687,Loss
38375.29961029,38403.00592574,0.0325,0.3398,-0.0029898856164635294,Loss
6177.25298175,6193.0538805,0.0835,0.017,0.001551357616007068,Neutral
42808.70059152,42628.7179277,0.0795,0.1917,-0.006897641342185889,Loss
40633.78220172,40778.71030327,0.0862,0.4848,-0.0021311412594792398,Loss
7344.47771781,7309.98669977,0.0248,0.27,-0.007621715087694612,Loss
38654.27612514,38624.01413844,0.0741,0.1835,-0.0033502581946830393,Loss
17167.44951334,17129.3440768,0.0868,0.4898,-0.007939851760828748,Loss
6818.79173887,6786.29511408,0.0274,0.3065,-0.008077773629806464,Loss
31950.88093755,32050.31814713,0.0803,0.0444,0.0018628669246642637,Neutral
33777.53897121,33702.19986355,0.0988,0.0571,-0.003783551320973307,Loss
45564.32320958,45783.75632631,0.0188,0.4178,0.0004479419281050217,Neutral
36562.19504478,36550.82969169,0.0317,0.4888,-0.00548728851994516,Loss
40941.38736727,41065.58830924,0.0861,0.1584,0.0005871923852996051,Neutral
28719.07077048,28621.25724517,0.0275,0.2503,-0.006166742402013249,Loss
17654.54110391,17593.29461321,0.071,0.3677,-0.007821849109869085,Loss
16706.14836062,16749.64453815,0.071,0.4604,-0.002696070110974308,Loss
45096.7851635,45180.30823761,0.0635,0.3347,-0.0021214674328665657,Loss
45265.30949412,45366.79383439,0.0522,0.4075,-0.002344234239229811,Loss
15978.61598291,15933.35332028,0.0282,0.4022,-0.007106117593932262,Loss
9361.13587515,9376.81762659,0.0273,0.4844,-0.0034242804542675134,Loss
26263.89162945,26134.12495881,0.096,0.2825,-0.008692974569385203,Loss
4920.763215,4934.06150211,0.0582,0.1579,0.0005403170360981772,Neutral
34954.6162331,34782.24515276,0.0419,0.4832,-0.010129094425356134,Loss
9124.00884451,9110.0707869,0.0191,0.42,-0.0058927492365363765,Loss
41985.37889312,42148.75498391,0.0239,0.2966,0.0006840691142293944,Neutral
23966.43853458,24021.59186138,0.0986,0.301,-0.001687981454994746,Neutral
32037.87560796,31933.24012631,0.0816,0.2279,-0.006341366600826209,Loss
852.15137092,848.92768153,0.0156,0.013,-0.004067837483075819,Loss
13755.75299954,13758.27380574,0.0747,0.17,-0.0022582194507586965,Loss
1830.70147502,1838.84894393,0.0415,0.0552,0.003480097598889934,Profitable
5430.24026219,5408.02078998,0.044,0.0417,-0.004944565289223499,Loss
45007.77979131,45112.48194705,0.0546,0.1884,-0.00010343626066226843,Neutral
12217.04111642,12247.26461496,0.0875,0.3857,-0.0022474845052776376,Loss
36388.07534343,36566.90133491,0.074,0.3329,0.0008419858867477085,Neutral
23315.41856911,23353.1209468,0.0768,0.3829,-0.0029663061663591666,Loss
43233.58823239,43164.86603319,0.0119,0.4026,-0.005710884145212012,Loss
6904.45704109,6879.22816335,0.0997,0.4434,-0.009035924692589821,Loss
31533.41736109,31575.15583921,0.0225,0.2455,-0.0013527477787034679,Neutral
43925.80112107,43914.17081891,0.0486,0.1099,-0.0018468442952395976,Neutral
45295.03639704,45139.0191582,0.0641,0.0935,-0.005012566768822573,Loss
3910.42414164,3929.77142492,0.0371,0.1655,0.00291571036398939,Profitable
1998.32147496,1994.97131468,0.014,0.3117,-0.004917470949948722,Loss
44771.15325718,44666.17504382,0.0438,0.3902,-0.006655886942586328,Loss
7194.43671397,7184.79704888,0.085,0.4131,-0.006289549422757918,Loss
10827.4869954,10803.04572082,0.0908,0.0411,-0.0035716248786205112,Loss
29680.2310001,29800.9630943,0.0821,0.1008,0.002234674052947735,Profitable
1484.69625452,1491.76676205,0.0619,0.4343,-0.00019875516104632502,Neutral
24015.03587375,23917.74236349,0.0674,0.4099,-0.008782439522451049,Loss
21570.13314146,21663.742268,0.029,0.0573,0.00347375869416,Profitable
12590.97903715,12616.19364774,0.053,0.1783,-0.0003096903600070055,Neutral
20712.49820146,20616.22048248,0.0924,0.3777,-0.009305545630119951,Loss
23294.1249836,23362.67930486,0.022,0.3839,-0.0011115008061895514,Neutral
15608.25328147,15586.60534522,0.0778,0.4663,-0.0067910045879211005,Loss
10162.71422986,10122.65466065,0.0487,0.2731,-0.0071368515457866126,Loss
9288.42194244,9245.93631112,0.0718,0.3314,-0.008571481704114516,Loss
5933.10851449,5946.59732421,0.0965,0.3568,-0.0022493227791605037,Loss
43307.8387007,43188.09354795,0.07,0.2906,-0.006348085223331599,Loss
9053.05505316,9013.64972004,0.023,0.4639,-0.00917702813907718,Loss
5731.16085418,5724.45331469,0.0818,0.4123,-0.006081315374146727,Loss
14566.07734608,14623.25600831,0.0475,0.1514,0.001932623443693795,Neutral
5293.90152795,5304.97051762,0.0987,0.1532,-0.0004270297965161032,Neutral
25412.85107908,25323.08500194,0.0727,0.1106,-0.00535549373982652,Loss
3474.84404043,3483.82525282,0.0534,0.1668,0.0003817968341513424,Neutral
12629.78946192,12633.14608321,0.0781,0.1916,-0.0024246904400697703,Loss
23651.11280075,23547.67284854,0.1,0.0425,-0.005790325331465438,Loss
20504.98075384,20526.01686581,0.0637,0.2143,-0.0017492345814267478,Neutral
16443.79789455,16394.43753647,0.0417,0.0616,-0.004030597810142835,Loss
38369.11407155,38204.70492784,0.05,0.3003,-0.007760748677924722,Loss
10986.8539176,10937.48069645,0.0654,0.3215,-0.008330614091333373,Loss
24395.38974466,24376.30160043,0.0351,0.269,-0.0038118569756791067,Loss
7922.55045654,7956.92079423,0.0445,0.3359,0.0005322673087761804,Neutral
1400.14793205,1403.98466726,0.0544,0.4078,-0.001873106898963178,Neutral
31706.95978814,31576.66087453,0.0854,0.3117,-0.008048512936972776,Loss
22400.34702207,22467.45529184,0.0944,0.307,-0.0010140710304469159,Neutral
17569.65583463,17486.69982263,0.0259,0.2144,-0.007107470946182098,Loss
16224.62246296,16233.60066323,0.0329,0.1884,-0.00165596652099025,Neutral
26559.8702427,26607.16058485,0.0312,0.4603,-0.0031191508050701228,Loss
30685.92295137,30681.56077002,0.0511,0.2387,-0.0030313708684557667,Loss
37291.9543214,37385.00018165,0.0206,0.0613,0.0016746937004783091,Neutral
48414.57838502,48249.13614527,0.0509,0.3151,-0.007051390722147534,Loss
4648.66334369,4628.245585,0.0483,0.2461,-0.007314644079864004,Loss
17095.68134489,17178.33799817,0.0718,0.1329,0.0027822482310539518,Profitable
7980.869611,7981.41428085,0.0602,0.1135,-0.0016658594720572063,Neutral
25722.94468372,25613.74338973,0.0849,0.0805,-0.005889546130870233,Loss
38260.03804483,38435.02497439,0.0717,0.2378,0.0014740592074885307,Neutral
33734.6027646,33582.90399357,0.0793,0.3031,-0.008289132277543191,Loss
41837.12803123,42041.22253975,0.0465,0.1581,0.002826527605110961,Profitable
41601.81414478,41452.09050514,0.0751,0.0571,-0.0049144720724676,Loss
12411.06196554,12353.04222822,0.0476,0.2536,-0.007663757439489747,Loss
4245.36137013,4244.40988979,0.048,0.3504,-0.004191423711603042,Loss
17869.88970159,17790.31342108,0.0546,0.3102,-0.008071647616572183,Loss
18946.3717486,18884.91001967,0.0619,0.4651,-0.008469350634026386,Loss
16278.21799972,16297.79847596,0.0342,0.0786,7.477926958027748e-05,Neutral
11887.40031753,11862.5793196,0.0141,0.4985,-0.007177218500606214,Loss
14742.20981011,14678.08335142,0.0596,0.4546,-0.009443296459624752,Loss
15401.79211871,15473.0588796,0.0653,0.3478,0.0004941320163674321,Neutral
35923.21937598,35908.41409198,0.0744,0.167,-0.0028193310273385255,Loss
38777.85107448,38636.48199553,0.0976,0.0886,-0.005497377938572546,Loss
38156.92965597,38215.8618828,0.0695,0.4943,-0.004070580234160199,Loss
25176.99172218,25102.90985742,0.0695,0.3328,-0.006937533371009063,Loss
26641.06746029,26619.23520881,0.0582,0.2304,-0.0036948328348273235,Loss
43950.56908855,43867.01470915,0.0188,0.075,-0.0028364383402084766,Loss
20185.57925109,20214.89610813,0.062,0.2075,-0.001239293704893191,Neutral
44932.42653688,44992.31041339,0.0631,0.3643,-0.0029287284961573515,Loss
36416.15823063,36416.17052816,0.0332,0.4444,-0.004752962158405508,Loss
22764.87080182,22865.64437915,0.0217,0.3221,0.0009853266684566456,Neutral
43243.34341597,43058.57457658,0.0812,0.1403,-0.006473430863684414,Loss
16424.41377938,16398.25706405,0.0554,0.1758,-0.0038955444246501513,Loss
47733.51183285,47584.37521176,0.0906,0.2911,-0.006914964450666636,Loss
39228.17505244,39247.62013925,0.0704,0.2296,-0.002496817693195281,Loss
11533.62434264,11491.16694261,0.0725,0.1385,-0.005778990904713896,Loss
20255.91835268,20187.73721126,0.0183,0.0612,-0.004157680832706953,Loss
29507.84429468,29527.52459097,0.0328,0.2479,-0.0021340583582848,Loss
5375.71782115,5349.44067939,0.0523,0.2851,-0.008234335114382286,Loss
32390.15000941,32397.67967092,0.0495,0.3766,-0.004011439622619801,Loss
22162.16163074,22143.31017808,0.088,0.0497,-0.0022245511408173347,Loss
13928.28018381,13872.20081036,0.0431,0.352,-0.007945901360264622,Loss
